ID;Name_lang;Description_lang;JournalEncounterID;CreatureDisplayInfoID;FileDataID;OrderIndex;UiModelSceneID
5657;Gloom Hatchling;;2602;118605;0;7;9
5658;Rasha'nan;;2593;118404;5907275;0;9
5659;Rhahk'Zor;;2613;14403;5875511;0;9
5673;General Umbriss;;2617;118920;5907262;0;9
5674;Valiona;;2618;31795;522276;1;9
5675;Dragha Shadowburner;;2618;31792;522218;0;9
5676;Invoked Shadowflame Spirit;;2618;116017;0;2;9
5678;Erudax;;2619;119801;5907259;0;9
5679;Twilight Hatchling;;2619;119810;0;1;9
5680;Skeinspinner Takazj;;2608;119005;0;1;935
5681;Anub'arash;;2608;118997;5907285;0;9
5682;Chamber Guardian;;2602;119373;0;3;9
5683;Ascended Voidspeaker;;2602;119348;0;1;9
5684;Caustic Skitterer;;2602;122689;0;5;9
5685;Devoted Worshipper;;2602;119403;0;2;9
5686;"""Captain"" Cookie";;2620;1305;522210;0;9
5687;Admiral Ripsnarl;;2621;35739;522189;0;9
5688;Foe Reaper 5000;;2622;35606;522225;0;9
5689;Lumbering Oaf;;2623;33003;523206;1;9
5690;Helix Gearbreaker;;2623;33002;522234;0;9
5691;Glubtok;;2624;37410;522228;0;9
5692;Voidstone Monstrosity;;2568;114324;5907287;0;597
5693;Stormrider Vokmar;;2568;116266;0;3;9
5695;Voidstone Awakened;;2568;114860;0;2;9
5696;Speaker Shadowcrown;;2580;114311;5907279;0;9
5697;Benk Buzzbee;;2588;117818;5907253;0;9
5698;Cindy;;2588;119263;0;1;9
5699;Ravenous Cinderbee;;2588;113896;0;2;9
5700;Avanoxx;;2583;119793;5907251;0;9
5701;Chamber Expeller;;2602;119968;0;4;9
5702;Orta;;2625;119835;5907272;0;9
5703;Sneed's Shredder;;2626;1269;5875512;0;9
5704;Forgemaster Throngus;;2627;33429;522226;0;66
5705;Gilnid;;2628;7124;5875508;0;9
5706;Mr. Smite;;2629;2026;5875509;0;9
5707;Captain Greenskin;;2630;7113;5875505;0;9
5708;Edwin VanCleef;;2631;2029;5875507;0;9
5709;Cookie;;2632;1305;5875506;0;9
5710;Arathi Neophyte;;2573;115544;0;1;9
5711;Prioress Murrpray;;2573;118877;5907273;0;9
5712;Elaena Emberlanz;;2571;118872;0;1;9
5713;Sergeant Shaynemail;;2571;118870;0;2;9
5714;Captain Dailcry;;2571;118879;5907256;0;9
5715;Taener Duelmal;;2571;118873;0;3;9
5716;Baron Braunpyke;;2570;118878;5907252;0;9
5717;Postmaster Malown;;2633;10669;5875510;0;9
5718;Sneed;;2626;7125;5875512;1;9
5720;Ruuzlu;;489;6687;607762;1;9
5721;Shattershell Scarab;;2608;116538;0;2;9
5724;Shurrai;;2636;96784;5907276;0;64
5725;Drowned Arathi;;2636;115496;0;1;9
5726;Anub'zekt;;2584;115723;5907250;0;9
5727;Sikran;;2599;116257;5907277;0;9
5728;Speaker Dorlita;;2590;121903;5907261;0;1042
5729;Speaker Brokk;;2590;115818;0;1;9
5730;Kordac;;2637;118472;5907267;0;9
5731;Fractured Skardyn;;2635;117974;0;1;9
5732;Aggregation of Horrors;;2635;119659;5907246;0;933
5733;Anub'ikkaj;;2581;114315;5907249;0;9
5734;Lost Watcher;;2611;27849;0;1;9
5735;Blood Horror;;2611;92232;0;3;9
5736;Forgotten Harbinger;;2611;90742;0;2;9
5741;Pit Mechanic;;2639;121716;0;3;9
5743;Reel Assistant;;2644;124307;0;1;9
5744;Bloodstained Webmage;;2584;117870;0;1;9
5745;Starved Crawler;;2583;114552;0;1;9
5747;Vexie Fullthrottle;;2639;122443;0;1;9
5750;Darkfuse Mechadrone;;2648;121758;0;1;9
5751;Big M.O.M.M.A.;;2648;122867;6389248;0;1008
5752;Keeza Quickfuse;;2649;123036;6389247;0;9
5753;Bront;;2649;122215;0;1;9
5754;Swampface;;2650;115575;6391303;0;9
5755;Geezle Gigazap;;2651;124579;6391301;0;9
5756;Torq the Tempest;;2640;122216;0;1;9
5757;Flarendo the Furious;;2640;121214;6377879;0;9
5759;Geargrinder Biker;;2639;122477;0;2;973
5760;The Geargrinder;;2639;122476;6377934;0;9
5761;Chopper Redhook;;2654;84821;2176717;0;9
5762;Stix Bunkjunker;;2642;122352;6377936;0;984
5763;Territorial Bombshell;;2642;122917;0;3;9
5764;Emberdawn;;2655;123453;7372493;0;9
5769;Unstable Crawler Mine;;2645;49134;0;1;9
5770;Mug'Zee;;2645;124110;6377881;0;9
5771;One-Armed Bandit;;2644;122886;6377919;0;978
5772;Scrap Shooter;;2642;123064;0;1;9
5773;Junkyard Hyena;;2642;121293;0;2;9
5784;Lord Roccor;;2663;120758;607697;0;9
5789;Emperor Dagran Thaurissan;;2670;120764;607595;0;9
5790;Ambassador Flamelash;;2669;120761;522268;0;9
5791;General Angerforge;;2668;120763;607610;0;9
5792;Doom'rel;;2667;122582;607587;0;9
5793;Vile'rel;;2667;122586;0;6;9
5794;Dope'rel;;2667;122583;0;3;9
5795;Seeth'rel;;2667;122580;0;4;9
5796;Anger'rel;;2667;122581;0;1;9
5797;Gloom'rel;;2667;122584;0;2;9
5798;Hate'rel;;2667;122585;0;5;9
5799;Moira Bronzebeard;;2670;120765;0;1;9
5800;Golem Lord Argelmach;;2666;120762;607618;0;9
5801;Magmatron Mk. II;;2666;122309;0;1;9
5802;Toxitron Mk. II;;2666;122311;0;3;9
5803;Electron Mk. II;;2666;122312;0;4;9
5804;Arcanotron Mk. II;;2666;122310;0;2;9
5805;Flame Geyser;;2665;122227;0;1;66
5806;Lord Incendius;;2665;120760;607694;0;945
5807;Bael'Gar;;2664;120759;607549;0;9
5808;Spawn of Bael'Gar;;2664;122126;0;1;66
5809;Greater Obsidian Elemental;;2663;122011;0;2;65
5810;Lesser Obsidian Elemental;;2663;122013;0;4;67
5811;Living Magma;;2663;122014;0;5;86
5812;Son of Roccor;;2663;122010;0;1;64
5813;Obsidian Elemental;;2663;122012;0;3;66
5814;Dark Iron Imperial Guard;;2670;122759;0;3;9
5815;Avatar of Ragnaros;;2670;122739;0;2;9
5816;Twilight's Hammer Ambassador;;2670;122741;0;4;9
5817;Fireguard Destroyer;;2670;122758;0;5;945
5818;Fireling;;2670;122772;0;6;66
5819;Burning Spirit;;2669;122592;0;3;86
5820;Flamewaker;;2669;122591;0;1;9
5821;Firestarter;;2669;122593;0;2;66
5822;Anvilrage Medic;;2668;122952;0;6;9
5823;Anvilrage Officer;;2668;122954;0;5;9
5824;Anvilrage Dragoon;;2668;122950;0;4;9
5825;Anvilrage Soldier;;2668;122960;0;9;9
5826;Anvilrage Artillerist;;2668;122948;0;3;9
5827;Harbinger of Flames;;2668;122942;0;1;65
5828;Anvilrage Sapper;;2668;122958;0;8;9
5829;Anvilrage Rogue;;2668;122956;0;7;9
5830;Shadowforge Flame Keeper;;2668;122970;0;2;9
5831;Volunteer Rocketeer;;2645;123311;0;3;9
5832;Amplifier;;2641;122299;0;1;954
5833;Rik Reverb;;2641;123720;6377932;0;953
5835;Gallagio Goon;;2645;126565;0;2;9
5836;Mk II Electro Shocker;;2645;121758;0;4;9
5838;Support Rig;;2639;121758;0;4;9
5839;Kalis;;2656;91068;7372492;0;9
5840;Latch;;2656;125198;0;1;9
5841;Azhiccar;;2675;101978;6989963;0;9
5844;Restless Heart;;2658;125200;7372514;0;9
5845;Commander Kroluk;;2657;139034;7372490;0;9
5847;Kystia Manaheart;;2679;124578;7372495;0;9
5848;Nibbles;;2679;126199;0;1;9
5851;Zaen Bladesorrow;;2680;124592;7372516;0;9
5852;Forbidden Freight;Provides an excellent source of cover.;2680;137176;0;1;9
5853;Xathuux the Annihilator;;2681;75659;7372515;0;9
5855;Lithiel Cinderfury;;2682;124577;7372511;0;9
5856;Chrome King Gallywix;;2646;125492;6377935;0;9
5860;Furious Vilefiend;Attacks quickly, inflicting high damage;2682;84426;0;1;9
5862;Wild Imp;"Summoned by |cFF2959D3|Hspell:474462|h[Fingers of Gul'dan]|h|r

Casts |cFF2959D3|Hspell:1223204|h[Felfire Burst]|h|r";2682;77407;0;2;9
5863;The Gobfather;;2683;123059;6393160;0;983
5864;Primed Boomcrawler;;2683;49134;0;1;9
5865;Voidstone Fragment;;2568;121219;0;1;9
5866;Frenzied Mite;;2675;97762;0;1;9
5867;Sprocketmonger Lockenstock;;2653;122751;6377880;0;9
5868;Earthrager;;2114;124456;0;1;9
5871;Nexus-King Salhadaar;;2690;125691;6980557;0;9
5872;Beam Turret;;2653;125110;0;1;9
5873;Rocket Launcher;;2653;27101;0;2;9
5874;Mega Magnet;;2653;125878;0;3;945
5875;Void Launcher;;2653;122138;0;5;9
5876;Void Turret;;2653;125112;0;4;9
5877;Rotmire;;2711;139454;7852832;0;1454
5878;Sporecap;;2711;131467;0;1;9
5879;Shroomling;;2711;115227;0;2;9
5892;Fungling;;2711;139448;0;3;9
5893;Soul-Scribe;;2677;126804;6989965;0;66
5894;Taah'bat;;2676;123825;6989968;0;9
5895;A'wazj;;2676;126474;6989968;1;63
5900;Ilyssa Darksorrow;;2688;127563;7050731;2;9
5901;Velaryn Bloodwrath;;2688;127558;7050731;1;9
5902;Adarus Duskblaze;;2688;127562;7050731;0;9
5903;The Royal Voidwing;;2690;126889;0;1;9
5904;Belo'ren, Child of Al'ar;;2739;130007;7448166;0;1305
5905;L'ura;;2740;129561;7455547;0;1292
5906;Alleria Windrunner;;2738;129430;7448162;0;9
5908;Fallen-King Salhadaar;;2736;131634;7448169;0;1307
5911;Imperator Averzian;;2733;137457;7448164;0;9
5913;Vorasius;;2734;131605;7448165;0;1303
5914;Seranel Sunlash;;2661;127739;7372512;0;9
5923;Manaforged Titan;;2690;126550;0;2;9
5925;Shadowguard Reaper;;2690;128081;0;5;9
5926;Zekvir;;2773;116968;0;0;9
5932;Arcane Echo;;2687;128123;0;1;1071
5933;Fractillus;;2747;127984;7016468;0;9
5937;Shielded Attendant;;2687;68973;0;3;9
5938;Arcane Collector;;2687;127717;0;2;1072
5939;Forgeweaver Araz;;2687;127526;6980555;0;1071
5940;Cragpine;;2782;125365;7413635;0;1399
5941;The Hoardmonger;;2776;129344;7455022;0;9
5944;Rotten Mushroom;;2776;129345;0;1;9
5945;Plexus Sentinel;;2684;127837;6980553;0;65
5946;Volatile Manifestation;;2684;106365;0;1;9
5947;Fractured Shivercore;;2777;103231;0;1;9
5948;Sentinel of Winter;;2777;129418;7455021;0;9
5949;Vaelgor;;2735;131632;7448163;0;360
5950;Pargoth;;2691;129569;0;2;9
5951;Dimensius;;2691;128867;6980554;0;9
5952;Artoshion;;2691;129591;0;1;9
5957;Reshanor;;2762;92621;6989964;0;9
5958;Loom'ithar;;2686;128577;6980556;0;1065
5959;Soulbinder Naazindhri;;2685;128319;6980558;0;64
5960;Taz'Rah;;2791;124085;7372577;0;9
5961;Atroxus;;2792;131553;7372482;0;9
5962;Charonus;;2793;128554;7372489;0;9
5963;Chimaerus;;2795;136680;7448167;0;360
5970;Commander Venel Lightblood;;2737;131527;0;2;9
5971;General Amias Bellamy;;2737;131501;0;1;9
5972;War Chaplain Senn;;2737;131523;7448168;0;9
5973;Void Ember;;2739;128559;0;2;1306
5974;Light Ember;;2739;128558;0;1;1306
5975;Vorelus;;2738;136883;0;3;9
5976;Demiar;;2738;131373;0;2;9
5977;Morium;;2738;92689;0;1;9
5978;Nalorakk;;2778;129989;7455020;0;9
5979;Zul'jarra;;2778;125149;0;1;9
5980;Living Ember;;1468;1204;0;1;945
5981;Blistercreep;;2734;128548;0;1;9
5982;Gemellus;;2660;131317;7372494;0;9
5993;Swarming Shade;;2795;124155;0;3;9
5994;Haunting Essence;;2795;124152;0;2;9
5995;Arcane Manifestation;;2687;128111;0;4;1068
5996;Void Manifestation;;2687;131522;0;5;1076
6000;Chief Corewright Kasreth;;2813;124026;7464100;0;9
6001;Corewarden Nysarra;;2814;131511;7464101;0;9
6002;Lothraxion;;2815;137705;7464102;0;9
6006;Ezzorak;;2735;131633;0;1;360
6009;Alcruux;;2454;101039;4071447;0;64
6010;Nexus-Prince Xevvos;;2690;128327;0;4;9
6011;Nexus-Prince Ky'vor;;2690;128326;0;3;9
6014;Colossal Horror;;2795;124154;0;1;64
6019;Voidcrawler;;2762;130000;0;1;9
6020;Void Creeper;;2762;125924;0;2;9
6029;Muro'jin;;2810;130699;7464180;0;9
6030;Nekraxx;;2810;130705;0;1;9
6031;Shadowguard Mage;;2685;129239;0;1;9
6032;Shadowguard Assassin;;2685;131795;0;2;9
6033;Shadowguard Phaseblade;;2685;131806;0;3;9
6034;Haunting Grunt;;2657;139032;0;3;9
6035;Phantasmal Mystic;;2657;139030;0;1;9
6036;Spectral Axethrower;;2657;139031;0;2;9
6062;Rak'tul;;2812;131550;7464181;0;1319
6063;Obscurion Endwalker;;2733;75493;0;4;9
6064;Shadowguard Stalwart;;2733;129818;0;3;9
6065;Abyssal Voidshaper;;2733;136444;0;1;9
6067;Fractured Image;;2736;139278;0;2;9
6068;Vordaza;;2811;131548;7464182;0;9
6069;Unstable Phantom;;2811;136272;0;1;9
6070;Malignant Soul;;2812;137163;0;3;9
6071;Soulbind Totem;;2812;137911;0;1;64
6072;Lost Soul;;2812;136272;0;2;9
6073;Voidmaw;;2733;137402;0;2;9
6074;Grand Nullifier;;2814;137240;0;1;9
6075;Dreadflail;;2814;131531;0;2;9
6076;Thorm'belan;;2829;136062;7413638;0;9
6084;Lu'ashal;;2827;129638;7413637;0;9
6085;Predaxas;;2828;129396;7413636;0;9
6086;Arcanoton Custos;;2659;131334;7433976;0;9
6087;Degentrius;;2662;132031;7372491;0;9
6090;Concentrated Void;;2736;139277;0;1;63
6091;Rimefang;;610;31154;0;1;9
6096;Lightspawn Lasher;;2772;131589;0;1;9
6097;Ziekket;;2772;136619;7478234;0;9
6099;Lightwarden Ruia;;2771;129858;0;2;9
6100;Lightwarden Ruia;;2771;129856;7478233;0;9
6101;Lightwarden Ruia;;2771;137347;0;1;9
6102;Ikuzz the Light Hunter;;2770;129424;7478232;0;9
6103;Bloodthorn Roots;;2770;28634;0;1;9
6104;Lekshi;;2769;139025;0;1;9
6105;Kezkitt;;2769;139027;0;2;9
6106;Meittik;;2769;129588;7478231;0;9
6107;Lightblossom;;2769;129261;0;3;9
6108;Shade of Krick;;609;138601;0;2;9
6109;Coalesced Void;;1979;76601;0;1;9
6111;Midnight Crystal;;2740;136356;0;1;1289
6112;Dusk Crystal;;2740;136357;0;2;1288
6114;Dawn Crystal;;2740;138946;0;3;1290
6115;Fractured Image;;2815;137513;0;1;9
6126;Lindormi;;2869;109669;6636192;0;9
6127;Xal'atath;;2870;121956;6636193;0;9
6130;Orb of Ascendance;;2870;140396;0;1;9
6131;Void Emissary;;2870;141116;0;3;9
6132;Void Pulsar;;2870;141206;0;2;1380
6133;Devouring Rift;;2870;140398;0;4;9
6143;Abyssal Malus;;2733;137390;0;5;9
6145;Angry Treant;;2782;864;0;1;9
6146;Scourge Plaguespreader;;610;138341;0;2;9
6147;Rotling;;610;138343;0;3;9
6152;Voidbound Annihilator;;2733;137387;0;6;9
6153;Infernal;Pursues players with |cFF2959D3|Hspell:1231262|h[Felfire Core]|h|r;2682;103096;0;3;9
6154;Enduring Void;;2736;142526;0;3;9
6189;Toxic Creeper;;2792;140374;0;1;9
