ID;Name_lang;MapID;DifficultyID;OrderIndex;CompleteWorldStateID;Bit;Flags;SpellIconFileID;Faction;ItemSequenceLevel
3210;Beste Glatisant;2815;0;3000;0;4;0;0;-1;0
3211;Bubsy Three Fingers;2826;0;4000;0;4;0;0;-1;0
3212;Muro'jin and Nekraxx;2874;0;0;0;0;4;0;-1;0
3213;Vordaza;2874;0;1000;0;1;4;0;-1;0
3214;Rak'tul, Vessel of Souls;2874;0;2000;0;2;4;0;-1;0
3217;Lil Leacher;2664;0;3000;0;2;0;0;-1;0
3279;Captain Nil'hitan;2803;0;0;0;0;0;0;-1;0
3284;Faceless One;2681;0;2000;0;2;0;0;-1;0
3285;Taz'Rah;2923;0;0;0;0;6;0;-1;0
3286;Atroxus;2923;0;1000;0;1;6;0;-1;0
3287;Charonus;2923;0;2000;0;2;6;0;-1;0
3297;Raszageth the Storm-Eater;2950;0;0;29044;0;4;0;-1;0
3306;Chimaerus the Undreamt God;2939;0;0;29079;0;6;0;-1;2
3307;Gladius Slaurna;2953;0;0;0;0;0;0;-1;0
3317;The Frost Lord;547;0;3000;0;3;4;0;-1;0
3325;Nexus-Princess Ky'veza;2951;0;0;0;0;0;0;-1;0
3326;Nexus-Princess Ky'veza;2951;0;-1000;0;1;0;0;-1;0
3328;Chief Corewright Kasreth;2915;0;0;0;1;4;0;-1;0
3329;Portalmaster Halsan;2803;0;1000;0;1;0;0;-1;0
3330;Voidrider Challnax;2803;0;2000;0;2;0;0;-1;0
3331;Fungi Amongi;1457;0;3500;29247;6;4;0;-1;0
3332;Corewarden Nysarra;2915;0;1000;0;0;4;0;-1;0
3333;Lothraxion;2915;0;2000;0;2;4;0;-1;0
3335;Fyrakk the Blazing;2972;0;0;0;0;0;0;-1;0
3352;Geargrave;2826;0;5000;0;5;0;0;-1;0
3358;Raid Boss Dummy (5min) - 2438;2438;0;4000;0;4;4;0;-1;0
3359;Mul'tha'ul;2964;0;0;0;0;0;0;-1;0
3360;Blademaster Darza;2961;0;0;0;0;0;0;-1;0
3361;Infiltrator Gulkat;3003;0;0;0;0;0;0;-1;0
3362;Mycomight;2963;0;0;0;0;0;0;-1;0
3363;Spinshroom;2963;0;1000;0;1;0;0;-1;0
3364;Brightthorn;2963;0;2000;0;2;0;0;-1;0
3365;Chief-Arcanist Patram;2979;0;0;0;0;0;0;-1;0
3367;Hydrangea;2933;0;0;0;0;0;0;-1;0
3368;Antenorian;2952;0;0;0;0;0;0;-1;0
3372;Nullaeus;2966;0;0;29957;0;0;0;-1;0
3374;Maulspike;2826;0;6000;0;6;0;0;-1;0
3385;Inquisitor Meto;1669;0;4000;0;4;8;0;-1;0
3386;Occularus;1669;0;5000;0;5;8;0;-1;0
3387;Pit Lord Vilemus;1669;0;6000;0;6;8;0;-1;0
3388;Sotanathor;1669;0;7000;0;7;8;0;-1;0
3398;Esuritus;2953;0;1000;0;1;0;0;-1;0
3404;Voidscorned Vagrant;2933;0;1000;0;1;0;0;-1;0
3405;Infiltrator Garand;2933;0;2000;0;2;0;0;-1;0
3416;Lumenia;2964;0;1000;0;1;0;0;-1;0
3417;Esuritus;2965;0;0;0;0;4;0;-1;0
3425;Keystone System;3029;0;0;0;0;4;0;-1;0
3426;Affixes;3029;0;1000;0;1;4;0;-1;0
3430;Nullaeus;2966;0;1000;29957;1;0;0;-1;0
3431;Predaxas;2930;0;0;0;0;4;0;-1;0
3433;Spiritflayer Jin'ma;2962;0;0;0;0;4;0;-1;0
3434;Spiritflayer Jin'ma;2962;0;1000;0;1;4;0;-1;0
3435;Spiritflayer Jin'ma;2962;0;2000;0;2;4;0;-1;0
3436;Cragpine;2930;0;1000;0;1;4;0;-1;0
3454;Lu'ashal;2930;0;-1000;0;2;4;0;-1;0
3459;Thorm'belan;2930;0;2000;0;3;4;0;-1;0
3463;Betarix Hotfixxle;1594;0;4000;0;4;4;0;-1;0
